$---------------------------------------------------------------
$ Program : OFSolv 1.0.3
$
$ Design 1: Blank Thickness ........ D   [mm]
$ Design 2: Blankholder Pressure ... p   [N/mm*2]
$ Design 3: Friction Coefficient ... Fr  [/]
$ Design 4: Drawbead Forces ........ db  [N/mm]
$ Design 5: Yield Strength ......... Rp  [N/mm*2]
$
$ Target 1: Thinning ............... dD  [%]
$ Target 2: Thickening ............. dT  [%]
$ Target 3: Feasibility ............ Li  [%] .... Li = [L1 - L7]
$ Target 4: SpringBack ............. SB  [mm]
$ Target 5: ComputationTime ........ CPU [HH:MM:SS]
$
$ Part Type: A,B: in-plane Dimensions, L: Length, h: Depth (Punch Stroke) 
$    0 - Test : ............................... Stripe, Cups
$    1 - Flat : A/B <= 3.0 and h/A <= 0.2 ..... Roof, Doors, Fender
$    2 - Beam : L/B >  3.0 and h/B >  0.3 ..... Pilar, Tunnel, Beams
$    3 - Deep : A/B <= 3.0 and h/B >  0.2 ..... Wheelhouse, Tank
$
$ Row Format:
$ Nr , Rp  , D  ,  p , Fr , db,  dD , dT , L1 , L2 , L3 , L4 , L5 , L6 , L7 , SB ,  CPU   ,
 327,165.0,1.60, 3.0,0.10,120,-22.9, 2.8, 7.6,13.7,14.7,64.0, 0.0, 0.0, 0.0, 0.0,04:57:37,
 328,165.0,1.60, 6.0,0.10, 80,-30.2, 3.1, 7.3,11.1,16.2,65.3, 0.0, 0.1, 0.0, 0.0,04:48:55,
 329,165.0,1.60, 6.0,0.10,100,-30.8, 2.9, 7.2,10.2,15.5,67.0, 0.0, 0.1, 0.0, 0.0,04:51:34,
 330,165.0,1.60, 6.0,0.10,120,-32.9, 2.7, 6.8, 9.5,14.7,68.8, 0.0, 0.2, 0.0, 0.0,04:32:12,
 331,165.0,1.60,12.0,0.10, 80,-43.9, 2.9, 4.0, 2.4,17.8,75.5, 0.0, 0.1, 0.2, 0.0,04:30:58,
 332,165.0,1.60,12.0,0.10,100,-45.9  3.5, 4.0, 2.0,17.3,76.3, 0.0, 0.1, 0.3, 0.0,04:23:20,
 333,165.0,1.60,12.0,0.10,120,-49.0, 2.7, 3.8, 1.8,17.0,77.1, 0.0, 0.1, 0.2, 0.0,04:12:21,
$
$ Rp=325 [N/mm*2] -------------
 334,325.0,1.60, 3.0,0.06, 80,-17.4, 2.8, 8.1,23.2,21.5,47.2, 0.0, 0.0, 0.0, 0.0,05:17:18,
 335,325.0,1.60, 3.0,0.06,100,-17.2, 2.8, 8.3,21.6,21.1,49.0, 0.0, 0.0, 0.0, 0.0,05:18:51,
 336,325.0,1.60, 3.0,0.06,120,-18.0, 3.1, 8.5,20.3,20.3,50.9, 0.0, 0.0, 0.0, 0.0,04:45:43,
 337,325.0,1.60, 6.0,0.06, 80,-19.3, 2.7, 8.5,19.6,20.9,51.0, 0.0, 0.0, 0.0, 0.0,04:47:41,
 338,325.0,1.60, 6.0,0.06,100,-19.3, 2.8, 8.6,18.5,20.4,52.5, 0.0, 0.0, 0.0, 0.0,04:36:02,
 339,325.0,1.60, 6.0,0.06,120,-19.9, 2.6, 8.8,17.3,19.9,54.0, 0.0, 0.0, 0.0, 0.0,04:12:22,
 340,325.0,1.60,12.0,0.06, 80,-21.4, 2.7, 9.0,14.2,19.6,57.2, 0.0, 0.0, 0.0, 0.0,03:50:26,
 341,325.0,1.60,12.0,0.06,100,-21.7, 3.3, 9.1,13.3,18.9,58.7, 0.0, 0.0, 0.0, 0.0,03:48:34,
 342,325.0,1.60,12.0,0.06,120,-24.5, 2.6, 8.7, 7.8,15.9,67.6, 0.0, 0.0, 0.0, 0.0,03:27:44,
 343,325.0,1.60, 3.0,0.10, 80,-18.2, 2.7, 8.7,20.4,20.2,50.7, 0.0, 0.0, 0.0, 0.0,05:05:24,
 344,325.0,1.60, 3.0,0.10,100,-18.3, 2.8, 8.8,19.1,19.8,52.3, 0.0, 0.0, 0.0, 0.0,04:52:24,
 345,325.0,1.60, 3.0,0.10,120,-18.5, 2.7, 8.9,17.9,19.2,54.0, 0.0, 0.0, 0.0, 0.0,04:30:38,
 346,325.0,1.60, 6.0,0.10, 80,-20.8, 2.7, 9.3,15.2,19.5,56.0, 0.0, 0.0, 0.0, 0.0,04:30:35,
 347,325.0,1.60, 6.0,0.10,100,-21.1, 2.6, 9.5,14.3,18.6,57.6, 0.0, 0.0, 0.0, 0.0,04:06:51,
 348,325.0,1.60, 6.0,0.10,120,-21.2, 2.7, 9.5,13.4,17.8,59.3, 0.0, 0.0, 0.0, 0.0,04:00:41,
 349,325.0,1.60,12.0,0.10, 80,-23.8, 2.5, 9.0, 9.4,16.9,64.7, 0.0, 0.0, 0.0, 0.0,03:47:38,
 350,325.0,1.60,12.0,0.10,100,-24.3, 2.8, 8.8, 8.5,16.4,66.3, 0.0, 0.0, 0.0, 0.0,03:33:25,
 351,325.0,1.60,12.0,0.10,120,-24.5, 2.6, 8.8, 7.9,15.9,67.4, 0.0, 0.0, 0.0, 0.0,03:30:05,
$---------------------------------------------------------------
$---- Part: B-Pilar            Simulation: BSaeule          ----
$---- Type: 2, A/B = 4.2, h/B = 0.30,  Complexity: 21 %     ----
$---- CPUs: 6 Xeon W3680  @ 3.33GHz (pauli)                 ----
$---------------------------------------------------------------
$---- D  = 0.70, 0.80, 0.90, 1.00 [mm]
$---- p  = 0.50, 1.00, 2.00       [N/mm*2]
$---- Fr = 0.06                   [/]
$---- db =   0 [N/mm]
$---- Rp = 140 [N/mm*2] (St14:    210000,0.30,140.0,25.0,290.0,1.73)
$---- Rp = 152 [N/mm*2] (AlMg5Mn:  72000,0.30,152.0,21.0,274.0,0.76)
$---- Rp = 153 [N/mm*2] (DX56D:   210000,0.30,153.0,23.0,322.0,1.79)
$---- Rp = 263 [N/mm*2] (HX240LA: 210000,0.30,263.0,19.8,379.0,0.94)
$---- Rp = 365 [N/mm*2] (ZStE340: 210000,0.30,365.0,19.0,462.0,1.20)
$---------------------------------------------------------------
$
$ Rp=140 [N/mm*2] -------------
 352,140.0,0.70, 0.5,0.06,  0,-21.1,39.0, 3.3,42.3,25.5,28.9, 0.0, 0.0, 0.0, 9.2,02:06:40,
 353,140.0,0.70, 1.0,0.06,  0,-22.7,41.8, 2.8,34.9,26.8,35.5, 0.0, 0.0, 0.0, 8.9,02:10:10,
 354,140.0,0.70, 2.0,0.06,  0,-25.1,30.8, 1.7,25.0,25.7,47.6, 0.0, 0.0, 0.0, 7.0,02:27:31,
 355,140.0,0.80, 0.5,0.06,  0,-23.4,30.3, 3.0,42.1,25.1,29.8, 0.0, 0.0, 0.0,10.1,02:10:34,
 356,140.0,0.80, 1.0,0.06,  0,-22.1,32.2, 2.8,35.0,26.7,35.5, 0.0, 0.0, 0.0, 8.8,02:25:19,
 357,140.0,0.80, 2.0,0.06,  0,-25.7,28.1, 1.9,25.7,25.4,47.0, 0.0, 0.0, 0.0, 8.8,02:09:58,
 358,140.0,0.90, 0.5,0.06,  0,-25.3,22.7, 3.0,41.7,25.1,30.2, 0.0, 0.0, 0.0, 9.8,02:18:52,
 359,140.0,0.90, 1.0,0.06,  0,-21.6,22.8, 2.7,34.8,26.2,36.3, 0.0, 0.0, 0.0, 9.9,02:13:07,
 360,140.0,0.90, 2.0,0.06,  0,-25.1,22.7, 2.1,25.9,25.7,46.3, 0.0, 0.0, 0.0, 8.8,02:17:43,
 361,140.0,1.00, 0.5,0.06,  0,-23.1,11.0, 2.7,39.9,25.2,32.2, 0.0, 0.0, 0.0,11.7,02:00:27,
 362,140.0,1.00, 1.0,0.06,  0,-22.9,11.2, 2.6,33.9,26.4,37.1, 0.0, 0.0, 0.0,11.3,02:02:46,
 363,140.0,1.00, 2.0,0.06,  0,-25.1,11.0, 2.0,25.6,25.9,46.5, 0.0, 0.0, 0.0,11.0,02:04:16,
$
$ Rp=152 [N/mm*2] -------------
 364,152.0,0.70, 0.5,0.06,  0,-26.7,36.3, 3.8,24.7,32.4,38.9, 0.1, 0.0, 0.1,26.4,01:27:04,
 365,152.0,0.70, 1.0,0.06,  0,-30.0,40.7, 3.1,19.6,30.5,46.5, 0.1, 0.0, 0.2,20.1,01:25:35,
 366,152.0,0.70, 2.0,0.06,  0,-34.7,36.8, 1.8,14.2,28.1,55.1, 0.2, 0.2, 0.4,15.8,01:27:13,
 367,152.0,0.80, 0.5,0.06,  0,-27.2,32.9, 3.7,24.6,32.0,39.5, 0.1, 0.0, 0.1,26.6,01:18:52,
 368,152.0,0.80, 1.0,0.06,  0,-29.3,32.7, 3.0,19.8,30.2,46.8, 0.1, 0.0, 0.1,21.0,01:19:33,
 369,152.0,0.80, 2.0,0.06,  0,-34.0,37.7, 2.0,14.1,28.0,55.2, 0.2, 0.2, 0.3,18.9,01:21:24,
 370,152.0,0.90, 0.5,0.06,  0,-27.3,23.6, 3.5,24.1,31.6,40.6, 0.1, 0.0, 0.1,26.6,01:23:09,
 371,152.0,0.90, 1.0,0.06,  0,-28.8,23.5, 3.1,19.5,30.5,46.7, 0.1, 0.0, 0.1,23.6,01:26:44,
 372,152.0,0.90, 2.0,0.06,  0,-33.3,23.4, 2.1,13.9,27.4,55.8, 0.3, 0.2, 0.3,22.9,01:27:54,
 373,152.0,1.00, 0.5,0.06,  0,-27.7,12.0, 3.4,23.5,31.0,41.9, 0.1, 0.0, 0.1,28.0,01:20:14,
 374,152.0,1.00, 1.0,0.06,  0,-29.5,12.1, 3.1,18.9,30.5,47.2, 0.1, 0.1, 0.1,27.6,01:19:41,
 375,152.0,1.00, 2.0,0.06,  0,-32.4,13.5, 2.0,13.9,26.9,56.5, 0.2, 0.2, 0.3,23.1,01:19:55,
$
$ Rp=153 [N/mm*2] -------------
 376,153.0,0.70, 0.5,0.06,  0,-20.6,30.0, 1.3,24.7,31.5,42.5, 0.0, 0.0, 0.0,10.1,02:03:57,
 377,153.0,0.70, 1.0,0.06,  0,-19.0,23.6, 1.3,19.5,30.1,49.1, 0.0, 0.0, 0.0, 8.3,01:57:33,
 378,153.0,0.70, 2.0,0.06,  0,-20.4,28.3, 0.8,14.6,27.5,57.1, 0.0, 0.0, 0.0, 7.3,02:02:30,
 379,153.0,0.80, 0.5,0.06,  0,-18.1,25.5, 1.1,24.1,31.1,43.7, 0.0, 0.0, 0.0,10.0,01:59:33,
 380,153.0,0.80, 1.0,0.06,  0,-18.0,25.5, 1.1,19.0,29.8,50.1, 0.0, 0.0, 0.0, 8.9,01:58:39,
 381,153.0,0.80, 2.0,0.06,  0,-21.1,24.9, 1.0,13.9,26.4,58.7, 0.0, 0.0, 0.0, 9.1,02:29:52,
 382,153.0,0.90, 0.5,0.06,  0,-18.1,21.0, 1.1,23.3,30.2,45.4, 0.0, 0.0, 0.0, 9.9,02:03:15,
 383,153.0,0.90, 1.0,0.06,  0,-18.8,21.0, 0.9,18.8,29.3,51.0, 0.0, 0.0, 0.0,10.8,02:09:03,
 384,153.0,0.90, 2.0,0.06,  0,-20.4,21.0, 0.9,13.5,26.2,59.4, 0.0, 0.0, 0.0, 9.1,02:26:43,
 385,153.0,1.00, 0.5,0.06,  0,-21.7,11.0, 1.0,22.3,29.7,47.0, 0.0, 0.0, 0.0,12.4,02:05:54,
 386,153.0,1.00, 1.0,0.06,  0,-21.0,10.9, 1.0,18.5,28.5,52.0, 0.0, 0.0, 0.0,13.2,02:03:28,
 387,153.0,1.00, 2.0,0.06,  0,-21.3,11.1, 0.9,13.2,25.7,60.2, 0.0, 0.0, 0.0,11.2,02:10:23,
$
$ Rp=263 [N/mm*2] -------------
 388,263.0,0.70, 0.5,0.06,  0,-34.0,33.8, 3.0,25.8,33.8,37.4, 0.0, 0.0, 0.0,39.4,01:56:21,
 389,263.0,0.70, 1.0,0.06,  0,-29.7,33.4, 2.7,21.5,33.8,41.9, 0.1, 0.0, 0.0,35.5,01:59:29,
 390,263.0,0.70, 2.0,0.06,  0,-34.1,31.8, 2.1,16.5,30.6,50.5, 0.1, 0.1, 0.1,34.9,01:51:21,
 391,263.0,0.80, 0.5,0.06,  0,-32.4,31.1, 2.9,25.3,33.6,38.2, 0.0, 0.0, 0.0,44.3,01:53:54,
 392,263.0,0.80, 1.0,0.06,  0,-30.5,29.5, 2.6,21.4,33.5,42.4, 0.1, 0.0, 0.0,46.8,01:49:27,
 393,263.0,0.80, 2.0,0.06,  0,-33.1,32.3, 2.2,16.6,31.3,49.6, 0.1, 0.1, 0.1,47.5,01:58:08,
 394,263.0,0.90, 0.5,0.06,  0,-34.9,22.7, 2.9,24.9,32.7,39.5, 0.0, 0.0, 0.0,39.0,01:50:04,
 395,263.0,0.90, 1.0,0.06,  0,-32.7,22.8, 2.6,21.2,32.8,43.4, 0.0, 0.0, 0.0,37.5,01:51:10,
 396,263.0,0.90, 2.0,0.06,  0,-33.8,22.2, 2.4,16.3,31.3,49.7, 0.1, 0.1, 0.1,37.3,01:54:13,
 397,263.0,1.00, 0.5,0.06,  0,-34.8,11.1, 2.7,24.0,32.2,41.1, 0.0, 0.0, 0.0,39.5,01:46:31,
 398,263.0,1.00, 1.0,0.06,  0,-31.9,11.1, 2.3,20.6,32.4,44.7, 0.0, 0.0, 0.0,37.9,01:47:36,
 399,263.0,1.00, 2.0,0.06,  0,-32.5,11.3, 2.2,16.1,31.1,50.4, 0.1, 0.1, 0.0,35.5,01:48:50,
$
$ Rp=365 [N/mm*2] -------------
 400,365.0,0.70, 0.5,0.06,  0,-31.0,45.5, 5.1,46.3,26.0,22.6, 0.0, 0.0, 0.0,10.7,01:47:53,
 401,365.0,0.70, 1.0,0.06,  0,-26.9,39.8, 4.9,41.4,27.5,26.2, 0.0, 0.0, 0.0,10.8,01:52:30,
 402,365.0,0.70, 2.0,0.06,  0,-31.6,37.9, 4.6,32.9,28.6,33.8, 0.0, 0.0, 0.1, 7.3,01:47:49,
 403,365.0,0.80, 0.5,0.06,  0,-26.3,37.5, 5.2,45.9,25.4,23.5, 0.0, 0.0, 0.0,12.7,01:47:54,
 404,365.0,0.80, 1.0,0.06,  0,-27.1,34.5, 5.2,41.8,27.0,26.0, 0.0, 0.0, 0.0,14.4,01:50:00,
 405,365.0,0.80, 2.0,0.06,  0,-30.6,35.6, 4.7,33.7,28.3,33.2, 0.1, 0.0, 0.0,11.7,01:54:43,
 406,365.0,0.90, 0.5,0.06,  0,-29.4,22.9, 5.4,44.9,25.4,24.3, 0.0, 0.0, 0.0,15.4,01:52:13,
 407,365.0,0.90, 1.0,0.06,  0,-28.7,22.8, 5.3,41.0,26.8,26.9, 0.0, 0.0, 0.0,15.6,01:50:30,
 408,365.0,0.90, 2.0,0.06,  0,-29.9,22.9, 5.0,33.6,28.1,33.2, 0.1, 0.0, 0.0,10.5,01:53:03,
 409,365.0,1.00, 0.5,0.06,  0,-31.8,13.0, 5.2,43.7,25.8,25.3, 0.0, 0.0, 0.0,12.1,01:50:07,
 410,365.0,1.00, 1.0,0.06,  0,-29.6,14.0, 4.8,40.2,27.1,27.9, 0.0, 0.0, 0.0,11.9,01:47:59,
 411,365.0,1.00, 2.0,0.06,  0,-30.6,13.2, 4.7,33.4,28.5,33.4, 0.0, 0.0, 0.0,11.9,01:49:20,
$---------------------------------------------------------------
$---- Part: APilar-Reinforcm.  Simulation: ASaeule          ----
$---- Type: 1, A/B = 2.2, h/A = 0.10,  Complexity: 18 %     ----
$---- CPUs: 2Quad CPU Q9400 @ 2.66GHz (drawing)             ----
$---------------------------------------------------------------
$---- D  = 1.50, 1.60, 1.70     [mm]
$---- p  = 0.30, 0.50, 0.70     [N/mm*2]
$---- Fr = 0.06, 0.12           [/]
$---- db =    0,  100, 200, 400 [N/mm]
$---- Rp = 336 [N/mm*2] (H300LAD: 210000,0.30,336.0,16.0,413.0,0.99)
$---------------------------------------------------------------
$
$----- D = 1.50 mm -------------
 412,336.0,1.50, 0.3,0.06,  0,-17.0,17.8, 4.5,14.3,14.2,67.0, 0.0, 0.0, 0.0, 0.0,02:05:07,
 413,336.0,1.50, 0.3,0.06,100,-16.8,17.9, 4.2,13.3,13.4,69.1, 0.0, 0.0, 0.0, 0.0,01:51:52,
 414,336.0,1.50, 0.3,0.06,200,-16.7,17.9, 3.7,12.5,12.4,71.4, 0.0, 0.0, 0.0, 0.0,01:53:59,
 415,336.0,1.50, 0.3,0.06,400,-18.3,18.7, 2.9,11.5,11.4,74.2, 0.0, 0.0, 0.0, 0.0,01:56:36,
 416,336.0,1.50, 0.3,0.12,  0,-41.4,16.6, 3.5,11.9,12.6,71.8, 0.0, 0.0, 0.2, 0.0,01:44:18,
 417,336.0,1.50, 0.3,0.12,100,-42.0,16.8, 3.0,11.2,11.8,73.7, 0.0, 0.0, 0.3, 0.0,02:13:00,
 418,336.0,1.50, 0.3,0.12,200,-43.6,16.7, 2.7,10.7,10.8,75.5, 0.0, 0.0, 0.3, 0.0,01:50:03,
 419,336.0,1.50, 0.3,0.12,400,-43.4,16.7, 2.1,10.2, 9.4,78.0, 0.0, 0.0, 0.3, 0.0,02:03:46,
 420,336.0,1.50, 0.5,0.06,  0,-16.8,17.6, 4.0,13.6,14.0,68.4, 0.0, 0.0, 0.0, 0.0,02:12:17,
 421,336.0,1.50, 0.5,0.06,100,-18.6,17.9, 3.7,12.7,13.1,70.5, 0.0, 0.0, 0.0, 0.0,02:27:39,
 422,336.0,1.50, 0.5,0.06,200,-17.3,17.9, 3.3,12.1,12.2,72.4, 0.0, 0.0, 0.0, 0.0,02:01:14,
 423,336.0,1.50, 0.5,0.06,400,-18.1,18.9, 2.8,11.2,10.8,75.2, 0.0, 0.0, 0.0, 0.0,02:15:17,
 424,336.0,1.50, 0.5,0.12,  0,-39.1,17.1, 3.5,11.3,12.0,73.0, 0.0, 0.0, 0.2, 0.0,02:10:21,
 425,336.0,1.50, 0.5,0.12,100,-39.8,16.1, 2.8,10.5,11.0,75.5, 0.0, 0.0, 0.2, 0.0,01:58:26,
 426,336.0,1.50, 0.5,0.12,200,-40.5,17.3, 2.5,10.1,10.1,77.1, 0.0, 0.0, 0.2, 0.0,01:51:54,
 427,336.0,1.50, 0.5,0.12,400,-41.3,17.0, 2.0, 9.6, 8.9,79.3, 0.0, 0.0, 0.2, 0.0,02:06:45,
 428,336.0,1.50, 0.7,0.06,  0,-18.8,17.9, 3.6,13.2,13.4,69.8, 0.0, 0.0, 0.0, 0.0,02:08:45,
 429,336.0,1.50, 0.7,0.06,100,-18.9,18.1, 3.5,12.0,12.7,71.8, 0.0, 0.0, 0.0, 0.0,02:00:44,
 430,336.0,1.50, 0.7,0.06,200,-18.3,18.1, 3.2,11.3,11.4,74.1, 0.0, 0.0, 0.0, 0.0,01:59:53,
 431,336.0,1.50, 0.7,0.06,400,-18.7,17.9, 2.7,10.7,10.4,76.2, 0.0, 0.0, 0.0, 0.0,02:18:39,
 432,336.0,1.50, 0.7,0.12,  0,-39.2,17.2, 3.5,10.8,11.5,73.8, 0.1, 0.0, 0.3, 0.0,01:42:08,
 433,336.0,1.50, 0.7,0.12,100,-40.9,17.6, 3.1,10.2,10.3,76.1, 0.0, 0.0, 0.3, 0.0,02:00:34,
 434,336.0,1.50, 0.7,0.12,200,-39.9,17.9, 2.6, 9.8, 9.4,77.9, 0.0, 0.0, 0.3, 0.0,01:57:58,
 435,336.0,1.50, 0.7,0.12,400,-40.8,17.9, 2.1, 9.3, 8.3,80.0, 0.0, 0.0, 0.3, 0.0,01:38:39,
$
$----- D = 1.60 mm -------------
 436,336.0,1.60, 0.3,0.06,  0,-16.6,18.0, 4.5,13.3,13.5,68.7, 0.0, 0.0, 0.0, 0.0,02:06:45,
 437,336.0,1.60, 0.3,0.06,100,-17.6,17.5, 4.3,12.8,12.4,70.5, 0.0, 0.0, 0.0, 0.0,02:07:36,
 438,336.0,1.60, 0.3,0.06,200,-16.9,17.3, 3.8,12.0,11.6,72.6, 0.0, 0.0, 0.0, 0.0,02:12:13,
 439,336.0,1.60, 0.3,0.06,400,-18.8,17.6, 2.9,11.3,10.8,75.0, 0.0, 0.0, 0.0, 0.0,01:50:00,
 440,336.0,1.60, 0.3,0.12,  0,-41.4,16.2, 3.6,11.5,12.0,72.6, 0.0, 0.0, 0.3, 0.0,01:55:44,
 441,336.0,1.60, 0.3,0.12,100,-44.4,15.8, 3.1,10.8,11.2,74.6, 0.0, 0.0, 0.3, 0.0,01:47:32,
 442,336.0,1.60, 0.3,0.12,200,-43.9,15.9, 2.8,10.3,10.4,76.2, 0.0, 0.0, 0.3, 0.0,01:53:23,
 443,336.0,1.60, 0.3,0.12,400,-46.9,15.9, 2.0, 9.9, 9.3,78.5, 0.0, 0.0, 0.3, 0.0,01:56:25,
 444,336.0,1.60, 0.5,0.06,  0,-16.7,17.4, 3.9,13.2,13.3,69.6, 0.0, 0.0, 0.0, 0.0,02:01:54,
 445,336.0,1.60, 0.5,0.06,100,-19.3,17.9, 3.7,12.5,12.1,71.7, 0.0, 0.0, 0.0, 0.0,02:12:04,
 446,336.0,1.60, 0.5,0.06,200,-17.3,17.8, 3.5,11.9,11.3,73.3, 0.0, 0.0, 0.0, 0.0,01:55:29,
 447,336.0,1.60, 0.5,0.06,400,-18.2,18.2, 2.7,10.9,10.5,75.9, 0.0, 0.0, 0.0, 0.0,01:57:05,
 448,336.0,1.60, 0.5,0.12,  0,-43.0,16.2, 3.8,10.9,11.1,73.9, 0.0, 0.0, 0.3, 0.0,02:01:37,
 449,336.0,1.60, 0.5,0.12,100,-43.0,15.9, 3.2,10.2,10.3,75.9, 0.1, 0.0, 0.3, 0.0,01:44:49,
 450,336.0,1.60, 0.5,0.12,200,-45.0,16.3, 3.0, 9.8, 9.4,77.5, 0.0, 0.0, 0.3, 0.0,02:01:16,
 451,336.0,1.60, 0.5,0.12,400,-42.6,16.1, 2.3, 9.3, 8.4,79.7, 0.0, 0.0, 0.3, 0.0,02:00:59,
 452,336.0,1.60, 0.7,0.06,  0,-18.1,17.6, 3.5,12.5,13.2,70.8, 0.0, 0.0, 0.0, 0.0,01:47:13,
 453,336.0,1.60, 0.7,0.06,100,-17.9,18.3, 3.4,11.8,12.2,72.6, 0.0, 0.0, 0.0, 0.0,02:20:53,
 454,336.0,1.60, 0.7,0.06,200,-18.3,18.4, 3.3,11.1,11.1,74.5, 0.0, 0.0, 0.0, 0.0,02:17:03,
 455,336.0,1.60, 0.7,0.06,400,-20.4,17.9, 2.6,10.5, 9.9,77.0, 0.0, 0.0, 0.0, 0.0,02:17:03,
 456,336.0,1.60, 0.7,0.12,  0,-42.3,17.2, 3.5,10.4,10.6,75.1, 0.1, 0.0, 0.3, 0.0,02:00:42,
 457,336.0,1.60, 0.7,0.12,100,-43.2,16.9, 3.1, 9.7, 9.8,77.0, 0.1, 0.0, 0.3, 0.0,01:52:30,
 458,336.0,1.60, 0.7,0.12,200,-42.4,16.4, 2.6, 9.4, 8.9,78.7, 0.1, 0.0, 0.3, 0.0,02:16:27,
 459,336.0,1.60, 0.7,0.12,400,-43.3,16.8, 2.2, 9.0, 7.9,80.5, 0.1, 0.0, 0.3, 0.0,01:56:31,
$
$----- D = 1.70 mm -------------
 460,336.0,1.70, 0.3,0.06,  0,-18.6,16.4, 4.3,12.8,13.1,69.8, 0.0, 0.0, 0.0, 0.0,02:17:05,
 461,336.0,1.70, 0.3,0.06,100,-17.6,16.7, 4.4,12.1,11.7,71.8, 0.0, 0.0, 0.0, 0.0,02:00:03,
 462,336.0,1.70, 0.3,0.06,200,-17.6,17.0, 3.7,11.6,11.0,73.7, 0.0, 0.0, 0.0, 0.0,01:57:24,
 463,336.0,1.70, 0.3,0.06,400,-17.2,16.9, 3.2,10.8,10.2,75.8, 0.0, 0.0, 0.0, 0.0,02:06:45,
 464,336.0,1.70, 0.3,0.12,  0,-41.6,15.1, 3.8,11.1,11.3,73.5, 0.0, 0.0, 0.3, 0.0,02:21:44,
 465,336.0,1.70, 0.3,0.12,100,-41.9,14.9, 3.6,10.4,10.3,75.4, 0.0, 0.0, 0.3, 0.0,01:45:48,
 466,336.0,1.70, 0.3,0.12,200,-42.2,14.9, 2.9,10.1, 9.6,77.1, 0.0, 0.0, 0.3, 0.0,01:56:50,
 467,336.0,1.70, 0.3,0.12,400,-43.5,15.6, 2.4, 9.6, 8.7,79.0, 0.0, 0.0, 0.3, 0.0,01:53:53,
 468,336.0,1.70, 0.5,0.06,  0,-18.4,17.4, 3.9,12.6,13.0,70.5, 0.0, 0.0, 0.0, 0.0,01:45:03,
 469,336.0,1.70, 0.5,0.06,100,-18.0,16.8, 3.9,12.0,11.9,72.2, 0.0, 0.0, 0.0, 0.0,01:35:54,
 470,336.0,1.70, 0.5,0.06,200,-18.4,17.3, 3.7,11.5,11.1,73.7, 0.0, 0.0, 0.0, 0.0,02:04:48,
 471,336.0,1.70, 0.5,0.06,400,-19.4,17.4, 3.2,10.7,10.2,75.9, 0.0, 0.0, 0.0, 0.0,01:55:43,
 472,336.0,1.70, 0.5,0.12,  0,-42.6,16.8, 3.7,10.4,10.7,74.9, 0.0, 0.0, 0.3, 0.0,01:54:03,
 473,336.0,1.70, 0.5,0.12,100,-43.2,16.3, 3.5, 9.8,10.0,76.4, 0.0, 0.0, 0.3, 0.0,02:04:32,
 474,336.0,1.70, 0.5,0.12,200,-43.1,16.8, 2.8, 9.5, 9.3,78.1, 0.0, 0.0, 0.3, 0.0,01:55:50,
 475,336.0,1.70, 0.5,0.12,400,-44.3,16.6, 2.3, 9.2, 7.8,80.4, 0.0, 0.0, 0.3, 0.0,01:46:08,
 476,336.0,1.70, 0.7,0.06,  0,-18.0,16.8, 3.8,11.9,12.4,71.9, 0.0, 0.0, 0.0, 0.0,01:56:59,
 477,336.0,1.70, 0.7,0.06,100,-19.1,16.7, 3.6,11.2,11.5,73.7, 0.0, 0.0, 0.0, 0.0,02:02:51,
 478,336.0,1.70, 0.7,0.06,200,-18.5,16.8, 3.3,10.8,10.4,75.5, 0.0, 0.0, 0.0, 0.0,02:10:58,
 479,336.0,1.70, 0.7,0.06,400,-19.7,17.0, 3.1,10.0, 9.5,77.4, 0.0, 0.0, 0.0, 0.0,02:11:39,
 480,336.0,1.70, 0.7,0.12,  0,-44.2,15.3, 3.7, 9.8,10.1,76.0, 0.1, 0.0, 0.3, 0.0,02:07:25,
 481,336.0,1.70, 0.7,0.12,100,-44.8,15.3, 3.5, 9.6, 9.1,77.4, 0.1, 0.0, 0.3, 0.0,02:06:57,
 482,336.0,1.70, 0.7,0.12,200,-45.2,15.1, 3.3, 9.1, 8.3,78.9, 0.1, 0.0, 0.3, 0.0,02:06:27,
 483,336.0,1.70, 0.7,0.12,400,-45.8,15.4, 2.4, 8.7, 7.4,81.1, 0.1, 0.0, 0.3, 0.0,02:10:24,
$---------------------------------------------------------------
$---- Part: Tail Gate          Simulation: Heckklappe_aussen----
$---- Type: 1, A/B = 2.9, h/A = 0.20,  Complexity: 22 %     ----
$---- CPUs: 6 Xeon W3680  @ 3.33GHz (pauli)                 ----
$---------------------------------------------------------------
$---- D  = 0.60, 0.70, 0.80 [mm]
$---- p  = 2.50, 5.00,10.00 [N/mm*2]
$---- Fr = 0.06, 0.12       [/]
$---- db =  200,  400, 800, [N/mm]
$---- Rp = 170 [N/mm*2] (DC04:    210000,0.30,170.0,27.0,300.0,1.73)
$---------------------------------------------------------------
$
$----- D = 0.60 mm -------------
 484,170.0,0.60, 2.5,0.06,200,-56.9, 0.5, 2.2, 8.4,15.1,74.2, 0.0, 0.0, 0.1, 2.9,00:41:53,
 485,170.0,0.60, 2.5,0.06,400,-62.5, 0.5, 2.5, 7.4,10.6,79.3, 0.0, 0.0, 0.2, 3.9,00:41:51,
 486,170.0,0.60, 2.5,0.06,800,-66.4, 0.5, 3.1, 7.6, 4.6,84.5, 0.0, 0.0, 0.2, 4.5,00:45:56,
